fichier,start,end,text,url
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,9982.54,10013.66,"et c'est vrai qu'à chaque fois que je vais rencontrer U, Cathy, on se marre bien on rigole bien, c'est sympa on passe un bon moment et puis surtout il y a toujours toute l'équipe donc ça permet vraiment de faire une réunion utile on se voit tous, tout le monde est là c'est vraiment bien restaurant Loire-du-Jean alors du ski à Montmartre on peut peut-être faire du ski vous savez quand mon père était enfant lui il faisait du du patin à glace",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10013.66,10044.38,sur le lac du bois de Boulogne et il y avait des gens qui faisaient du ski de fond me disait-il moi j'ai jamais vu le lac du bois de Boulogne pourtant j'y suis quasiment tous les jours pour promener mon chien je l'ai au point de pouvoir recevoir des patineurs bon je vote pour la formation allure barbecue dit Isabelle le barbecue je sais pas j'ai préparé un velouté de gambas à la patate douce et car me dit Don Véro la prochaine réunion ça va être chez Véronique velouté de gambas à la patate douce,https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10044.38,10074.66,et carottes attention vous êtes enregistré vous vous vendez vos après midi piscine vin rouge alors Sandrine dit pourtant les notaires continuent les critiques je pense que je sais c'est sûr Sandrine parle de la petite phrase sur un truc personnel normalement c'est sur des choses ultra mineures si jamais Sandrine vous voyez ça sur un vrai problème d'urbanisme là vous pouvez vous dire que c'est un notaire qu'il faut fuir à toutes jambes. À toutes jambes.,https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10076.68,10107.42,"Pas de PC, y a-t-il prescription au bout de 30 ans ? 10 ans. Sous combien de temps l'acquéreur peut-il se retourner ? Ah, alors là, ça dépend. S'il intente une action civile, c'est 5 ans. Ça dépend de l'action qu'il va intenter et contre qui. Ça dépend de la manière dont il s'y prend. Enfin, ça dépend de la manière dont son avocat va orienter l'affaire, parce que c'est son avocat qui va dire, attendez, on s'y prend comme ça parce que là, on a dépassé le délai, donc on va y aller côté civil",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10107.42,10139.1,"parce que ça nous donne deux ans supplémentaires. J'ai un cas où le vendeur a déclaré qu'il vend un bien à l'état d'usage d'habitation alors que le bien était en péril. Ah, on en avait parlé de l'état de péril. En effet. Ça, c'est encore autre chose dont on peut parler dans une autre vidéo si vous voulez. L'état de péril, c'est un cas où le bien n'est plus habitable, n'est plus utilisable, n'est plus vendable sauf dans des conditions ultra drastiques et d'ailleurs je vais le noter tout de suite pour les visios du jeudi parce que expliquer",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10139.1,10169.46,"l'état de péril c'est quelque chose qui peut vous intéresser on en a parlé l'autre jour justement Guillaume et moi au téléphone quand il était face à ce cas hop je vais noter immeuble frappé de péril, on va en parler dans une prochaine vision, ça c'est une très très très très bonne idée ça ne plaisant pas à Bordeaux, au passage ce n'est plus la cube, mais Bordeaux métropole",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10169.46,10201.48,"oh là là je suis vieux c'est plus la cube, c'est Bordeaux métropole je ne suis plus d'actualité on me foutra la casse ce n'est pas une vérité, surtout dans l'ancien, sur l'acte notarié, le notaire a fait inscrire que le sédan n'était pas responsable des vices cachés, ce qui fait que l'huissier n'a rien pu faire. Alors, Daniel a tout à fait raison. Le notaire indique toujours que dans l'ancien, on voit ça dans tous les",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10201.48,10232.16,"compromis, dans tous les actes. On en a déjà parlé au cours d'autres visions. Mais Daniel a tout à fait raison d'en parler. Le notaire fait toujours inscrire que l'acquéreur s'interdit tout recours sur la base des vices cachés lorsqu'il s'agit d'un bien dans l'ancien oui vous avez entièrement raison mais juridiquement ça n'empêche absolument pas l'acquéreur d'attaquer pour vices cachés c'est aussi simple que ça",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10232.16,10270.28,il y a une règle en droit c'est que on ne peut pas s'obéir l'exercice d'un droit dans le futur c'est pas possible c'est à dire si on fait une clause dans laquelle il est dit je m'interdis de vous attaquer en justice si vous me cassez la gueule j'écris vous me cassez la gueule un certain nombre d'entre vous aimeraient,https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10270.28,10301.0,"probablement et derrière je vous attaque en justice et vous sortez pas que vous aviez écrit que vous ne pouviez pas porter plainte que vous ne porteriez pas plainte mais en fait ça m'empêche pas du tout porter plainte une déclaration écrite dans laquelle je m'interdirais je m'opérerai un futur exercice d'un droit reconnu par la loi ne vaut rien en fait je peux toujours attaquer pour vice-caché. Même si le notaire a fait écrire, comme dans tous les actes,",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10301.06,10333.44,"et c'est dans tous les actes, si vous regardez, l'exonération de recours vice-caché. On dit aussi, dans la douleur pour la justice, le précium de l'horice. Tout à fait. Vous avez vu, comme Véronique est précieuse, toujours le petit détail. Bon, et puis elle veut louter de gambas, aussi. Combien de temps après l'acte d'achat, l'acquéreur peut faire un recours contre le vendeur ? On a vu ça depuis que Philippe a posé la question. Ça dépend des cas, comme je vous disais, en matière civil c'est 5 ans, en matière pénale c'est 6 ans etc c'est toujours des délais différents",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10333.44,10363.92,"selon la manière dont on s'y prend d'ailleurs vous voyez, pénal c'est 6 ans civil c'est 5 ans, on dit là on est à 5 ans et demi, je ne peux plus attaquer civil, je ne pourrai plus être remboursé, je ne peux aller qu'au pénal et là l'avocat vous dira mais non c'est pas grave, on va au pénal et au pénal, on fera une introduction de demande civile donc on attaque au pénal parce qu'on a 6 ans et on se portera par-dessus. Il y a toujours des moyens. Toujours, toujours, toujours. Ici, nous dit Marc, mais Marc est dans le sud.",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10366.3,10396.5,"Les agences n'exigent pas de certificat de conformité. Par expérience, moi, je le demande et le régularise auprès de l'urbanisme le plus tôt possible afin d'avoir un dossier conforme pour le notaire et pour l'acheteur. Et vous avez mille fois raison, Marc. Mille fois raison. Effectivement, certaines agences ne s'embarrassent pas avec ça. Mais je vous dirais que certaines agences ne s'embarrassent pas avec le simple mandat. bien entendu donc vous avez mille fois raison de vous y prendre de cette manière là on se contacte pour l'interview avec, ah oui c'est quelque chose",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10396.5,10429.0,"c'est Julien qui s'en va, c'est l'heure de l'apéro une construction de dépendance au fond d'une cour sans autorisation a été faite le bien a changé 4 fois de propriétaire depuis la maison est de nouveau en vente est-ce que ça pose un problème ? alors c'est Cathy qui pose cette question c'est pas le fait qu'il y ait eu 4 propriétaires depuis il faut regarder les délais Il faut regarder depuis combien de temps. Et c'est là qu'on peut commencer à trouver des réponses. Si la construction de dépendance au fond de la cour a été faite sans autorisation il y a 20 ans, vous êtes quand même plutôt à l'abri. Parce que même le recours administratif de la mairie, il ne peut plus rien faire.",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10429.0,10473.06,"est-ce que c'est Karine qui pose la question suivante est-ce que des travaux ne peuvent pas être régularisables si un PLU change entre l'autorisation de travaux accordés et lorsque les travaux sont finis et ont dépassé les mètres carrés accordés alors non pas du tout, 22 mètres carrés construits au lieu de 20 mètres carrés à cause d'une isolation parce que vous avez une autorisation qui est conforme au PLU de l'époque de l'autorisation Si le PLU change après, vous n'êtes pas concerné. C'est le principe de non-rétroactivité de la loi. La loi ne vaut que pour l'avenir. Elle n'a point d'effet rétroactif, dit-on.",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10474.0,10517.88,"Donc, vous avez-vous un permis de construire, par exemple, conforme de 1998, il est conforme au PLU. Bon, non pas 98, parce que le PLU, c'est 2014. On va aller moins loin, on va aller 2018. Vous avez un permis de construire conforme au PLU de 2018, on ne peut pas vous imposer le PLU de 2024. Non, absolument pas. C'est une très bonne question de Karine. Pour les piscines, c'est souvent distance avec limite de propriété, c'est pas régularisable. Que pourra-t-il faire ? Oui, ça, ça n'est effectivement pas régularisable. Eh bien, ça dépend. Soit on fait jouer une prescription, soit la mairie peut très bien dire, ben non, la piscine.",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10517.88,10548.3,"Je vous ai cité plusieurs cas de piscine qu'il a fallu détruire, remise à l'état initial ou modification de la piscine. C'est-à-dire que la piscine, là, elle va sur 5 mètres, on rabote et on la fait sur 3 mètres. Comment ça se passe pour les constructions illégales qui ont plus de 10 ans ? Cela peut être régularisé, mais maintenant, on n'a plus besoin de régulariser. Normalement, 10 ans, on a dépassé toutes les prescriptions. Mais ça, il faut toujours aller le faire valider auprès de la mairie. vous en tant que professionnel",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10548.3,10595.3,"vous pouvez pas vous dire oh c'est bon ça fait 10 ans on est tranquille, surtout pas vous devez aller à la mairie et il faut que la mairie vous dise ça fait plus de 10 ans qu'on ne peut rien faire pour que vous puissiez dire aux acquéreurs je suis allé à la mairie ça fait plus de 10 ans la mairie confirme qu'elle ne peut rien faire à bientôt Denis Denis de Bretagne quelle est la responsabilité du notaire en cas d'absence de permis de construire C'est exactement la responsabilité, je ne sais pas si vous aviez posé cette question avant ou après que je n'en parle, mais le notaire est absolument tout à fait responsable, civilement, disciplinairement, administrativement, absolument, et pénalement si jamais il y a là encore une fraude, un dol.",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10595.3,10625.92,"Nicolas je dois quitter la session c'est l'anniversaire de mon épouse votre épouse elle a mon anniversaire très très bien placé, je la félicite bon anniversaire à elle c'est comme l'histoire d'une personne qui achète une maison et s'aperçoit deux ans après, ah bah non ça je l'ai déjà lu je l'ai déjà lu de Hugues pour les diagnostics à présenter aux visiteurs c'est avant toute signature, même des bons de visite ou d'une offre à d'achat alors oui, les diagnostics en fait, tous les diagnostics on les présente aux acquéreurs",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10625.92,10657.3,"de la manière suivante toute personne qui vient visiter qui vient visiter vous lui envoyez les diagnostics par email pendant la visite vous sortez votre téléphone, vous expliquez alors là, il y a l'électricité le machin, là il y a la cuisine, il y a un truc tenez monsieur, je vous envoie tous les diagnostics quelle est votre adresse email zozomimi24.fr zozomimi24.fr je vous l'ai envoyé, vérifiez que vous l'avez bien su déjà ça, ça vous fait passer pour un super pro",https://www.youtube.com/watch?v=kcsHeQfbe-Q
Loi Alur 2024 - L'Urbanisme - 21 novembre 2024,10657.3,10688.2,"bah oui vous transmettez les diagnostics par email pendant la visite efficacité, crédibilité transparence vous êtes l'agent immobilier du futur mais ça vous met à l'abri parce que vous pouvez dire attendez les diagnostics, il les a eu le jour de la première visite, regardez j'ai gardé le mail si tu m'enlèves les vieux mandats je meurs sur les champs mais les nouveaux mandats sont mille fois mieux mille fois mieux formation pour l'utilisation des nouveaux mandats",https://www.youtube.com/watch?v=kcsHeQfbe-Q
